,ID,date,lesson_num,city,parity
6819,3680.0,2024-09-17 00:00:00,3,Онлайн,odd
6820,3682.0,2024-09-17 00:00:00,3,Онлайн,odd
6821,3690.0,2024-09-17 00:00:00,3,Онлайн,odd
6822,3700.0,2024-09-17 00:00:00,3,Онлайн,odd
6823,3704.0,2024-09-17 00:00:00,3,Онлайн,odd
6824,3716.0,2024-09-17 00:00:00,3,Онлайн,odd
6825,3720.0,2024-09-17 00:00:00,3,Онлайн,odd
6826,3768.0,2024-09-17 00:00:00,3,Онлайн,odd
6827,3832.0,2024-09-17 00:00:00,3,Онлайн,odd
6828,3864.0,2024-09-17 00:00:00,3,Онлайн,odd
6829,3874.0,2024-09-17 00:00:00,3,Онлайн,odd
6830,3894.0,2024-09-17 00:00:00,3,Онлайн,odd
6831,3900.0,2024-09-17 00:00:00,3,Онлайн,odd
6832,3616.0,2024-09-17 00:00:00,2,Онлайн,even
6833,3600.0,2024-09-17 00:00:00,2,Онлайн,even
6834,3638.0,2024-09-17 00:00:00,2,Онлайн,even
6835,3794.0,2024-09-17 00:00:00,2,Онлайн,even
6836,3800.0,2024-09-17 00:00:00,2,Онлайн,even
6837,3834.0,2024-09-17 00:00:00,2,Онлайн,even
6838,3836.0,2024-09-17 00:00:00,2,Онлайн,even
6839,3728.0,2024-09-17 00:00:00,2,Онлайн,even
6840,3744.0,2024-09-17 00:00:00,2,Онлайн,even
6841,3746.0,2024-09-17 00:00:00,2,Онлайн,even
6842,3826.0,2024-09-17 00:00:00,2,Онлайн,even
6843,3664.0,2024-09-18 00:00:00,4,Онлайн,even
6844,3668.0,2024-09-18 00:00:00,4,Онлайн,even
6845,3632.0,2024-09-18 00:00:00,3,Онлайн,odd
6846,3634.0,2024-09-18 00:00:00,3,Онлайн,odd
6847,3714.0,2024-09-18 00:00:00,3,Онлайн,odd
6848,3782.0,2024-09-18 00:00:00,3,Онлайн,odd
6849,3812.0,2024-09-18 00:00:00,3,Онлайн,odd
6850,3822.0,2024-09-18 00:00:00,3,Онлайн,odd
6851,3870.0,2024-09-18 00:00:00,3,Онлайн,odd
6852,3880.0,2024-09-18 00:00:00,3,Онлайн,odd
6853,3882.0,2024-09-18 00:00:00,3,Онлайн,odd
6854,3694.0,2024-09-18 00:00:00,2,Онлайн,even
6855,3742.0,2024-09-18 00:00:00,2,Онлайн,even
6856,3814.0,2024-09-18 00:00:00,2,Онлайн,even
6857,3868.0,2024-09-18 00:00:00,2,Онлайн,even
6858,3610.0,2024-09-18 00:00:00,2,Онлайн,even
6859,3612.0,2024-09-18 00:00:00,2,Онлайн,even
6860,3630.0,2024-09-18 00:00:00,2,Онлайн,even
6861,3748.0,2024-09-18 00:00:00,2,Онлайн,even
6862,3750.0,2024-09-18 00:00:00,2,Онлайн,even
6863,3752.0,2024-09-18 00:00:00,2,Онлайн,even
6864,3774.0,2024-09-18 00:00:00,2,Онлайн,even
6865,3778.0,2024-09-18 00:00:00,2,Онлайн,even
6866,3790.0,2024-09-18 00:00:00,2,Онлайн,even
6867,3798.0,2024-09-18 00:00:00,2,Онлайн,even
6868,3828.0,2024-09-18 00:00:00,2,Онлайн,even
6869,3884.0,2024-09-18 00:00:00,2,Онлайн,even
6870,3904.0,2024-09-18 00:00:00,2,Онлайн,even
6871,3906.0,2024-09-18 00:00:00,2,Онлайн,even
6872,3674.0,2024-09-19 00:00:00,4,Онлайн,even
6873,3688.0,2024-09-19 00:00:00,4,Онлайн,even
6874,3702.0,2024-09-19 00:00:00,4,Онлайн,even
6875,3730.0,2024-09-19 00:00:00,4,Онлайн,even
6876,3764.0,2024-09-19 00:00:00,4,Онлайн,even
6877,3816.0,2024-09-19 00:00:00,4,Онлайн,even
6878,3866.0,2024-09-19 00:00:00,4,Онлайн,even
6879,3598.0,2024-09-19 00:00:00,4,Онлайн,even
6880,3602.0,2024-09-19 00:00:00,4,Онлайн,even
6881,3680.0,2024-09-19 00:00:00,4,Онлайн,even
6882,3716.0,2024-09-19 00:00:00,4,Онлайн,even
6883,3864.0,2024-09-19 00:00:00,4,Онлайн,even
6884,3616.0,2024-09-19 00:00:00,3,Онлайн,odd
6885,3732.0,2024-09-19 00:00:00,3,Онлайн,odd
6886,3740.0,2024-09-19 00:00:00,3,Онлайн,odd
6887,3770.0,2024-09-19 00:00:00,3,Онлайн,odd
6888,3802.0,2024-09-19 00:00:00,3,Онлайн,odd
6889,3830.0,2024-09-19 00:00:00,3,Онлайн,odd
6890,3878.0,2024-09-19 00:00:00,3,Онлайн,odd
6891,3892.0,2024-09-19 00:00:00,3,Онлайн,odd
6892,3910.0,2024-09-19 00:00:00,3,Онлайн,odd
6893,3890.0,2024-09-19 00:00:00,2,Онлайн,even
6894,3628.0,2024-09-19 00:00:00,2,Онлайн,even
6895,3666.0,2024-09-19 00:00:00,2,Онлайн,even
6896,3784.0,2024-09-19 00:00:00,2,Онлайн,even
6897,3792.0,2024-09-19 00:00:00,2,Онлайн,even
6898,3682.0,2024-09-20 00:00:00,4,Онлайн,even
6899,3690.0,2024-09-20 00:00:00,4,Онлайн,even
6900,3870.0,2024-09-20 00:00:00,4,Онлайн,even
6901,3600.0,2024-09-20 00:00:00,3,Онлайн,odd
6902,3604.0,2024-09-20 00:00:00,3,Онлайн,odd
6903,3608.0,2024-09-20 00:00:00,3,Онлайн,odd
6904,3786.0,2024-09-20 00:00:00,3,Онлайн,odd
6905,3788.0,2024-09-20 00:00:00,3,Онлайн,odd
6906,3820.0,2024-09-20 00:00:00,3,Онлайн,odd
6907,3614.0,2024-09-20 00:00:00,2,Онлайн,even
6908,3718.0,2024-09-21 00:00:00,4,Онлайн,even
6909,3818.0,2024-09-21 00:00:00,4,Онлайн,even
6910,3700.0,2024-09-21 00:00:00,4,Онлайн,even
6911,3720.0,2024-09-21 00:00:00,4,Онлайн,even
6912,3832.0,2024-09-21 00:00:00,4,Онлайн,even
6913,3894.0,2024-09-21 00:00:00,4,Онлайн,even
6914,3900.0,2024-09-21 00:00:00,4,Онлайн,even
6915,3830.0,2024-09-21 00:00:00,4,Онлайн,even
6916,3878.0,2024-09-21 00:00:00,4,Онлайн,even
6917,3892.0,2024-09-21 00:00:00,4,Онлайн,even
6918,3606.0,2024-09-21 00:00:00,3,Онлайн,odd
6919,3638.0,2024-09-21 00:00:00,3,Онлайн,odd
6920,3694.0,2024-09-21 00:00:00,3,Онлайн,odd
6921,3742.0,2024-09-21 00:00:00,3,Онлайн,odd
6922,3772.0,2024-09-21 00:00:00,3,Онлайн,odd
6923,3794.0,2024-09-21 00:00:00,3,Онлайн,odd
6924,3800.0,2024-09-21 00:00:00,3,Онлайн,odd
6925,3814.0,2024-09-21 00:00:00,3,Онлайн,odd
6926,3824.0,2024-09-21 00:00:00,3,Онлайн,odd
6927,3834.0,2024-09-21 00:00:00,3,Онлайн,odd
